SubscriptionName,SubscriptionGuid,Date,ResourceGuid,ServiceName,ServiceType,ServiceRegion,ServiceResource,Quantity,Cost
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/11/2022,137d3f72-fe0e-4a78-b5d0-92d704aa3cac,Storage,Premium SSD Managed Disks,EU West,P10 LRS Disk,0.066672,1.445472
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/12/2022,137d3f72-fe0e-4a78-b5d0-92d704aa3cac,Storage,Premium SSD Managed Disks,EU West,P10 LRS Disk,0.066672,1.445472
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/13/2022,137d3f72-fe0e-4a78-b5d0-92d704aa3cac,Storage,Premium SSD Managed Disks,EU West,P10 LRS Disk,0.066672,1.445472
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/14/2022,137d3f72-fe0e-4a78-b5d0-92d704aa3cac,Storage,Premium SSD Managed Disks,EU West,P10 LRS Disk,0.066672,1.445472
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/15/2022,137d3f72-fe0e-4a78-b5d0-92d704aa3cac,Storage,Premium SSD Managed Disks,EU West,P10 LRS Disk,0.066672,1.445472
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/16/2022,137d3f72-fe0e-4a78-b5d0-92d704aa3cac,Storage,Premium SSD Managed Disks,EU West,P10 LRS Disk,0.066672,1.445472
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/17/2022,137d3f72-fe0e-4a78-b5d0-92d704aa3cac,Storage,Premium SSD Managed Disks,EU West,P10 LRS Disk,0.066672,1.445472
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/18/2022,137d3f72-fe0e-4a78-b5d0-92d704aa3cac,Storage,Premium SSD Managed Disks,EU West,P10 LRS Disk,0.066672,1.445472
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/19/2022,137d3f72-fe0e-4a78-b5d0-92d704aa3cac,Storage,Premium SSD Managed Disks,EU West,P10 LRS Disk,0.066672,1.445472
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/20/2022,137d3f72-fe0e-4a78-b5d0-92d704aa3cac,Storage,Premium SSD Managed Disks,EU West,P10 LRS Disk,0.066672,1.445472
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/21/2022,137d3f72-fe0e-4a78-b5d0-92d704aa3cac,Storage,Premium SSD Managed Disks,EU West,P10 LRS Disk,0.066672,1.445472
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/22/2022,137d3f72-fe0e-4a78-b5d0-92d704aa3cac,Storage,Premium SSD Managed Disks,EU West,P10 LRS Disk,0.066672,1.445472
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/23/2022,137d3f72-fe0e-4a78-b5d0-92d704aa3cac,Storage,Premium SSD Managed Disks,EU West,P10 LRS Disk,0.066672,1.445472
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/24/2022,137d3f72-fe0e-4a78-b5d0-92d704aa3cac,Storage,Premium SSD Managed Disks,EU West,P10 LRS Disk,0.066672,1.445472
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/25/2022,137d3f72-fe0e-4a78-b5d0-92d704aa3cac,Storage,Premium SSD Managed Disks,EU West,P10 LRS Disk,0.066672,1.445472
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/26/2022,137d3f72-fe0e-4a78-b5d0-92d704aa3cac,Storage,Premium SSD Managed Disks,EU West,P10 LRS Disk,0.066672,1.445472
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/27/2022,137d3f72-fe0e-4a78-b5d0-92d704aa3cac,Storage,Premium SSD Managed Disks,EU West,P10 LRS Disk,0.066672,1.445472
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/28/2022,137d3f72-fe0e-4a78-b5d0-92d704aa3cac,Storage,Premium SSD Managed Disks,EU West,P10 LRS Disk,0.066672,1.445472
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/29/2022,137d3f72-fe0e-4a78-b5d0-92d704aa3cac,Storage,Premium SSD Managed Disks,EU West,P10 LRS Disk,0.066672,1.445472
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/30/2022,137d3f72-fe0e-4a78-b5d0-92d704aa3cac,Storage,Premium SSD Managed Disks,EU West,P10 LRS Disk,0.066672,1.445472
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/1/2022,137d3f72-fe0e-4a78-b5d0-92d704aa3cac,Storage,Premium SSD Managed Disks,EU West,P10 LRS Disk,0.064512,1.398624
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/2/2022,137d3f72-fe0e-4a78-b5d0-92d704aa3cac,Storage,Premium SSD Managed Disks,EU West,P10 LRS Disk,0.064512,1.398624
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/3/2022,137d3f72-fe0e-4a78-b5d0-92d704aa3cac,Storage,Premium SSD Managed Disks,EU West,P10 LRS Disk,0.064512,1.398624
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/4/2022,137d3f72-fe0e-4a78-b5d0-92d704aa3cac,Storage,Premium SSD Managed Disks,EU West,P10 LRS Disk,0.064512,1.398624
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/5/2022,137d3f72-fe0e-4a78-b5d0-92d704aa3cac,Storage,Premium SSD Managed Disks,EU West,P10 LRS Disk,0.064512,1.398624
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/6/2022,137d3f72-fe0e-4a78-b5d0-92d704aa3cac,Storage,Premium SSD Managed Disks,EU West,P10 LRS Disk,0.064512,1.398624
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/7/2022,137d3f72-fe0e-4a78-b5d0-92d704aa3cac,Storage,Premium SSD Managed Disks,EU West,P10 LRS Disk,0.064512,1.398624
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/8/2022,137d3f72-fe0e-4a78-b5d0-92d704aa3cac,Storage,Premium SSD Managed Disks,EU West,P10 LRS Disk,0.064512,1.398624
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/9/2022,137d3f72-fe0e-4a78-b5d0-92d704aa3cac,Storage,Premium SSD Managed Disks,EU West,P10 LRS Disk,0.064512,1.398624
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/10/2022,137d3f72-fe0e-4a78-b5d0-92d704aa3cac,Storage,Premium SSD Managed Disks,EU West,P10 LRS Disk,0.064512,1.398624
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/11/2022,137d3f72-fe0e-4a78-b5d0-92d704aa3cac,Storage,Premium SSD Managed Disks,EU West,P10 LRS Disk,0.064512,1.398624
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/12/2022,137d3f72-fe0e-4a78-b5d0-92d704aa3cac,Storage,Premium SSD Managed Disks,EU West,P10 LRS Disk,0.064512,1.398624
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/13/2022,137d3f72-fe0e-4a78-b5d0-92d704aa3cac,Storage,Premium SSD Managed Disks,EU West,P10 LRS Disk,0.064512,1.398624
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/14/2022,137d3f72-fe0e-4a78-b5d0-92d704aa3cac,Storage,Premium SSD Managed Disks,EU West,P10 LRS Disk,0.064512,1.398624
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/15/2022,137d3f72-fe0e-4a78-b5d0-92d704aa3cac,Storage,Premium SSD Managed Disks,EU West,P10 LRS Disk,0.064512,1.398624
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/16/2022,137d3f72-fe0e-4a78-b5d0-92d704aa3cac,Storage,Premium SSD Managed Disks,EU West,P10 LRS Disk,0.064512,1.398624
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/17/2022,137d3f72-fe0e-4a78-b5d0-92d704aa3cac,Storage,Premium SSD Managed Disks,EU West,P10 LRS Disk,0.064512,1.398624
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/18/2022,137d3f72-fe0e-4a78-b5d0-92d704aa3cac,Storage,Premium SSD Managed Disks,EU West,P10 LRS Disk,0.064512,1.398624
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/19/2022,137d3f72-fe0e-4a78-b5d0-92d704aa3cac,Storage,Premium SSD Managed Disks,EU West,P10 LRS Disk,0.064512,1.398624
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/20/2022,137d3f72-fe0e-4a78-b5d0-92d704aa3cac,Storage,Premium SSD Managed Disks,EU West,P10 LRS Disk,0.064512,1.398624
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/21/2022,137d3f72-fe0e-4a78-b5d0-92d704aa3cac,Storage,Premium SSD Managed Disks,EU West,P10 LRS Disk,0.064512,1.398624
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/22/2022,137d3f72-fe0e-4a78-b5d0-92d704aa3cac,Storage,Premium SSD Managed Disks,EU West,P10 LRS Disk,0.064512,1.398624
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/23/2022,137d3f72-fe0e-4a78-b5d0-92d704aa3cac,Storage,Premium SSD Managed Disks,EU West,P10 LRS Disk,0.064512,1.398624
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/24/2022,137d3f72-fe0e-4a78-b5d0-92d704aa3cac,Storage,Premium SSD Managed Disks,EU West,P10 LRS Disk,0.064512,1.398624
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/25/2022,137d3f72-fe0e-4a78-b5d0-92d704aa3cac,Storage,Premium SSD Managed Disks,EU West,P10 LRS Disk,0.064512,1.398624
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/26/2022,137d3f72-fe0e-4a78-b5d0-92d704aa3cac,Storage,Premium SSD Managed Disks,EU West,P10 LRS Disk,0.064512,1.398624
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/27/2022,137d3f72-fe0e-4a78-b5d0-92d704aa3cac,Storage,Premium SSD Managed Disks,EU West,P10 LRS Disk,0.064512,1.398624
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/28/2022,137d3f72-fe0e-4a78-b5d0-92d704aa3cac,Storage,Premium SSD Managed Disks,EU West,P10 LRS Disk,0.064512,1.398624
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/29/2022,137d3f72-fe0e-4a78-b5d0-92d704aa3cac,Storage,Premium SSD Managed Disks,EU West,P10 LRS Disk,0.064512,1.398624
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/30/2022,137d3f72-fe0e-4a78-b5d0-92d704aa3cac,Storage,Premium SSD Managed Disks,EU West,P10 LRS Disk,0.064512,1.398624
